Product_Name,Price,Ratings,Product_Link,Product_Image
NIKE JORDAN 88 RACERS SNEAKERS TRAINERS MEN SHOES BLACK/ORANGE GREY SIZE 11 NEW,"INR 7,867.37",-1,https://www.ebay.com/itm/NIKE-JORDAN-88-RACERS-SNEAKERS-TRAINERS-MEN-SHOES-BLACK-ORANGE-GREY-SIZE-11-NEW/264311270824?epid=0&hash=item3d8a2deda8:g:u4oAAOSwmuNcz1-f,https://i.ebayimg.com/thumbs/images/g/u4oAAOSwmuNcz1-f/s-l225.jpg
Nike Air Zoom Pegasus 34 Vast Grey/University Red Men's Running Shoes 8.5 NEW,"INR 5,245.41",-1,https://www.ebay.com/itm/Nike-Air-Zoom-Pegasus-34-Vast-Grey-University-Red-Mens-Running-Shoes-8-5-NEW/193541860998?hash=item2d0ffe6e86:g:~C8AAOSw1fBe-S01,https://i.ebayimg.com/thumbs/images/g/~C8AAOSw1fBe-S01/s-l225.jpg
Nike Free RN Motion Flyknit Multi Color Size 10 Mens  834584-006,"INR 17,834.39",-1,https://www.ebay.com/itm/Nike-Free-RN-Motion-Flyknit-Multi-Color-Size-10-Mens-834584-006/353001108200?hash=item52308172e8:g:0ZwAAOSwZDleafUj,https://i.ebayimg.com/thumbs/images/g/0ZwAAOSwZDleafUj/s-l225.jpg
NIKE Zoom Victory Waffle 4 XC Black Cross Country Spikeless Shoes Mens 6 8 10.5,"INR 6,603.22",Previous Price,https://www.ebay.com/itm/NIKE-Zoom-Victory-Waffle-4-XC-Black-Cross-Country-Spikeless-Shoes-Mens-6-8-10-5/143605557180?hash=item216f8ee7bc:g:kFsAAOSw5FxfKOan,https://i.ebayimg.com/thumbs/images/g/kFsAAOSw5FxfKOan/s-l225.jpg
NIKE SB ZOOM STEFAN JANOSKI LOW SKATEBOARD TRAINERS MEN SHOES BLACK SIZE 9.5 NEW,"INR 7,118.02",-1,https://www.ebay.com/itm/NIKE-SB-ZOOM-STEFAN-JANOSKI-LOW-SKATEBOARD-TRAINERS-MEN-SHOES-BLACK-SIZE-9-5-NEW/264038812282?hash=item3d79f08a7a:g:kJoAAOSwn91b59t5,https://i.ebayimg.com/thumbs/images/g/kJoAAOSwn91b59t5/s-l225.jpg
Nike Air Jordan Max Aura Basketball Shoes Black Multi-Color CQ9451-001 Men's NIB,"INR 7,868.12",-1,https://www.ebay.com/itm/Nike-Air-Jordan-Max-Aura-Basketball-Shoes-Black-Multi-Color-CQ9451-001-Mens-NIB/174292620310?hash=item2894a65416:g:-boAAOSwLUReyVwz,https://i.ebayimg.com/thumbs/images/g/-boAAOSwLUReyVwz/s-l225.jpg
Nike Air Zoom Pegasus 36 AQ2203 009  man wolf grey  shoes  10 12 Brand New,"INR 5,844.14",-1,https://www.ebay.com/itm/Nike-Air-Zoom-Pegasus-36-AQ2203-009-man-wolf-grey-shoes-10-12-Brand-New/133486401348?hash=item1f1468d744:g:5e4AAOSwEfNfLGQa,https://i.ebayimg.com/thumbs/images/g/5e4AAOSwEfNfLGQa/s-l225.jpg
Mens Nike Lunar Raid 654480 600 Black Chilling Red Green 2014 Sneakers Shoes,"INR 13,487.45",Previous Price,https://www.ebay.com/itm/Mens-Nike-Lunar-Raid-654480-600-Black-Chilling-Red-Green-2014-Sneakers-Shoes/233325201532?hash=item365344087c:g:3jkAAOSwA3ldZn~b,https://i.ebayimg.com/thumbs/images/g/3jkAAOSwA3ldZn~b/s-l225.jpg
Nike Air Force menâs basketball shoe size 16 orange âBe true to your schoolâ Goo,"INR 3,519.67",Previous Price,https://www.ebay.com/itm/Nike-Air-Force-men-s-basketball-shoe-size-16-orange-Be-true-to-your-school-Goo/262474155242?hash=item3d1cadc4ea:g:zF8AAOSwepJXVzzf,https://i.ebayimg.com/thumbs/images/g/zF8AAOSwepJXVzzf/s-l225.jpg
"Used Worn Size 11 Nike Odyssey React Flyknit 2 Shoes Black, Gray, Blue, Platinum","INR 3,745.97",-1,https://www.ebay.com/itm/Used-Worn-Size-11-Nike-Odyssey-React-Flyknit-2-Shoes-Black-Gray-Blue-Platinum/352976832463?hash=item522f0f07cf:g:GTEAAOSwWWdeTY7j,https://i.ebayimg.com/thumbs/images/g/GTEAAOSwWWdeTY7j/s-l225.jpg
