Product_Name,Price,Ratings,Product_Link,Product_Image
Call Of Duty 9 Black Ops II Game Classics (Xbox 360),$34.15,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08134733R1D3KYY1Y722&url=%2FCall-Duty-Black-Classics-Xbox-360%2Fdp%2FB014T1LH98%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-11-spons%26psc%3D1%26smid%3DA6ZN6NGV8A6YQ&qualifier=1596718623&id=6989716357020492&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61+eL7En84L._AC_UY218_.jpg
Clip: Drift0r - Call of Duty: In Depth,$0.99,5.0 out of 5 stars,https://www.amazon.com/Clip-Black-Scar-H-Assault-Review/dp/B07M7F9K9P/ref=sr_1_12?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-12,https://m.media-amazon.com/images/I/71hYAdlvZiL._AC_UY218_.jpg
Call of Duty: Black Ops 4 - PlayStation 4 Standard Edition,$19.56,4.4 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Electronic-Game/dp/B07HYBZ427/ref=sr_1_13?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-13,https://m.media-amazon.com/images/I/81HaxqwaZtL._AC_UY218_.jpg
Call of Duty: Black Ops III (PS4),$22.50,4.3 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Sony-PlayStation-4/dp/B00W1HIVAQ/ref=sr_1_14?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-14,https://m.media-amazon.com/images/I/81+aUb8+LbL._AC_UY218_.jpg
Call of Duty: Black Ops II (Revolution Map Pack Included) - PlayStation 3,$33.49,4.4 out of 5 stars,https://www.amazon.com/Call-Duty-Revolution-PlayStation-sony-playstation3/dp/B00D2EGWDA/ref=sr_1_15?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-15,https://m.media-amazon.com/images/I/71qSYb+NXfL._AC_UY218_.jpg
Call of Duty: Black Ops Combo Pack - Xbox 360,$31.90,4.5 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Combo-Pack-Xbox/dp/B00V84Q1QE/ref=sr_1_16?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-16,https://m.media-amazon.com/images/I/919w6TX2xIL._AC_UY218_.jpg
Call Of Duty 9 Black Ops II Game Classics (Xbox 360),$34.15,4.7 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Classics-Xbox-360/dp/B014T1LH98/ref=sr_1_17?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-17,https://m.media-amazon.com/images/I/61+eL7En84L._AC_UY218_.jpg
Call of Duty Black Ops II Xbox 360,$44.96,4.7 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Xbox/dp/B014FQJYDS/ref=sr_1_18?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-18,https://m.media-amazon.com/images/I/715agsjWpyL._AC_UY218_.jpg
Call of Duty: Black Ops 4 - PlayStation 4 Standard Edition,$22.48,4.5 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-PlayStation-Standard/dp/B072MKR1RL/ref=sr_1_19?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-19,https://m.media-amazon.com/images/I/81E5fUW19gL._AC_UY218_.jpg
Marvel's Avengers - Xbox One,$59.99,-1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0217572EBJNM9U605PJ&url=%2FMarvels-Avengers-Xbox-One%2Fdp%2FB07SK56TM6%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-49-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81eLk6NYTLL._AC_UY218_.jpg
"4 Trigger Mobile Game Controller with Cooling Fan for PUBG/Call of Duty/Fotnite [6 Finger Operation] YOBWIN L1R1 L2R2 Gaming Grip Gamepad Mobile Controller Trigger for 4.7-6.5"" iOS Android Phone",$19.99,4.2 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A10014281PV92J36HND0T&url=%2FTrigger-Controller-Cooling-Operation-YOBWIN%2Fdp%2FB07STYB1P9%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-50-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61IeQ0mU5bL._AC_UY218_.jpg
"4 Trigger Mobile Game Controller with Cooling Fan for PUBG/Call of Duty/Fotnite [6 Finger Operation] YOBWIN L1R1 L2R2 Gaming Grip Gamepad Mobile Controller Trigger for 4.7-6.5"" iOS Android Phone",$19.99,4.2 out of 5 stars,https://www.amazon.com/Trigger-Controller-Cooling-Operation-YOBWIN/dp/B07STYB1P9/ref=sr_1_51?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-51,https://m.media-amazon.com/images/I/61IeQ0mU5bL._AC_UY218_.jpg
Call of Duty: Black Ops - Xbox 360,$28.30,4.5 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Xbox-360/dp/B003JVKHEQ/ref=sr_1_52?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-52,https://m.media-amazon.com/images/I/71DrcrjoL7L._AC_UY218_.jpg
$60 Xbox Gift Card [Digital Code],$60.00,4.6 out of 5 stars,https://www.amazon.com/Xbox-Gift-Card-Digital-Code/dp/B00F4CFBUS/ref=sr_1_53?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-53,https://m.media-amazon.com/images/I/61YDGY1-vsL._AC_UY218_.jpg
"VersionTECH. G2000 Stereo Gaming Headset for PC, Xbox One, PS4, Nintendo Switch, Wired Gaming Chat Headphones with 3D Surround Sound, Noise-Cancellation Microphone，Volume Control & LED Lights",$28.59,4.2 out of 5 stars,https://www.amazon.com/VersionTECH-G2000-Surround-Headphones-Cancelling/dp/B012DFI02O/ref=sr_1_54?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-54,https://m.media-amazon.com/images/I/610xMWf0sPL._AC_UY218_.jpg
KontrolFreek Call of Duty: Black Ops 4 for PlayStation 4 (PS4) Controller | Performance Thumbsticks | 2 High-Rise | Black/Orange,$17.99,4.5 out of 5 stars,https://www.amazon.com/dp/B07D8DPPJN/ref=sr_1_55?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-55,https://m.media-amazon.com/images/I/81yWpvbzfTL._AC_UY218_.jpg
PlayStation 4 Slim 1TB Console,$0,4.7 out of 5 stars,https://www.amazon.com/PlayStation-4-Slim-1TB-Console/dp/B071CV8CG2/ref=sr_1_56?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-56,https://m.media-amazon.com/images/I/71PGvPXpk5L._AC_UY218_.jpg
Call of Duty: Black Ops - Nintendo Wii (Renewed),$0,4.1 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Nintendo-Certified-Refurbished/dp/B07L1MYN6Y/ref=sr_1_57?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-57,https://m.media-amazon.com/images/I/81Ecej8kQcL._AC_UY218_.jpg
Call of Duty: Modern Warfare - PlayStation 4,$0,4.6 out of 5 stars,https://www.amazon.com/dp/B07SMLMFC6/ref=sr_1_58?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-58,https://m.media-amazon.com/images/I/81n2llGXyiL._AC_UY218_.jpg
"Mobile Game Controller, Wireless Gamepad Multimedia Game Controller Joystick Compatible with iOS Android iPhone iPad Other Phone Windows PC, Perfect for The Most Games",$29.99,2.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0041335ZAHCY85TFEGV&url=%2FController-Wireless-Multimedia-Compatible-PlayStation-3%2Fdp%2FB07ZJDTRBL%2Fref%3Dsr_1_59_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-59-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61AnCJ1txnL._AC_UY218_.jpg
Resistance: Fall of Man - Playstation 3,$19.65,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02850611TXI7OHVA7H8Y&url=%2FResistance-Fall-Man-Playstation-3%2Fdp%2FB000FQ9IDE%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-60-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61B17Q0FVVL._AC_UY218_.jpg
"KontrolFreek Call of Duty: Black Ops 4 Grav Slam for Xbox One Controller | Performance Thumbsticks | 1 High-Rise Convex, 1 Mid-Rise Convex | Gray/Orange",$17.99,4.3 out of 5 stars,https://www.amazon.com/KontrolFreek-Call-Duty-Controller-Performance-Thumbsticks/dp/B07H5SD5X9/ref=sr_1_61?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-61,https://m.media-amazon.com/images/I/91UQT9np9IL._AC_UY218_.jpg
Black OPS Season 1,$2.99,3.6 out of 5 stars,https://www.amazon.com/City-Under-Siege/dp/B009ONIAW4/ref=sr_1_62?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-62,https://m.media-amazon.com/images/I/81R02IDNjtL._AC_UY218_.jpg
Call of Duty: Modern Warfare Remastered - PlayStation 4,$25.95,4.7 out of 5 stars,https://www.amazon.com/Call-Duty-Modern-Warfare-Remastered-PlayStation/dp/B072FP29S9/ref=sr_1_63?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-63,https://m.media-amazon.com/images/I/51TCvKo4p2L._AC_UY218_.jpg
XBOX Call of Duty: Black Ops II Game with Collectible SteelBook,$0,-1,https://www.amazon.com/XBOX-Call-Duty-Black-Collectible-SteelBook/dp/B00HG11ZRI/ref=sr_1_64?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-64,https://m.media-amazon.com/images/I/31X7inXdcZL._AC_UY218_.jpg
Call of Duty Black Ops II Sunglass - Xbox 360,$9.99,3.8 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Sunglass-63043006306200/dp/B009SG8QV2/ref=sr_1_65?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-65,https://m.media-amazon.com/images/I/51RYXG2bnRL._AC_UY218_.jpg
"BEBONCOOL PS4 Controller Charger, Controller USB Charging Station Dock for DualShock 4, PlayStation 4 Charging Station for Sony Playstation4 / PS4 / PS4 Slim / PS4 Pro Controller",$14.99,4.7 out of 5 stars,https://www.amazon.com/BEBONCOOL-Controller-DualShock-Playstation-PlayStation4/dp/B071WNWHZ7/ref=sr_1_66?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-66,https://m.media-amazon.com/images/I/81UWP87LpwL._AC_UY218_.jpg
Call of Duty: Black Ops 4 - PlayStation 4 Standard Edition,$22.48,4.5 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-PlayStation-Standard/dp/B072MKR1RL/ref=sr_1_67?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-67,https://m.media-amazon.com/images/I/81E5fUW19gL._AC_UY218_.jpg
Call of Duty Black Ops 2,$0,4.8 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Playstation-3/dp/B00BDUB3QG/ref=sr_1_68?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-68,https://m.media-amazon.com/images/I/41LYsLjd+2L._AC_UY218_.jpg
"Call of Duty Perks 4 Piece Gift Bundle Water Bottle, Bottle Koozie, Fidget Spiner, Key Chain (Revive - West Faction)",$24.94,4.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A03064972R5FHBNHPNKGH&url=%2FCall-Duty-Bundle-Bottle-Koozie%2Fdp%2FB07S6CH5CZ%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-69-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_btf,https://m.media-amazon.com/images/I/71SJZBx9+NL._AC_UY218_.jpg
"Call of Duty Ops III Perks Shot Glass, Black, Set of 4",$11.99,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A10367302U9LZE2TYCAF0&url=%2FCall-Duty-Perks-Glass-Black%2Fdp%2FB01LVW1EFC%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-70-spons%26psc%3D1&qualifier=1596718623&id=8063166320924240&widgetName=sp_btf,https://m.media-amazon.com/images/I/61syLOJSSPL._AC_UY218_.jpg
"Mobile Game Controller, Wireless Gamepad Multimedia Game Controller Joystick Compatible with iOS Android iPhone iPad Other Phone Windows PC, Perfect for The Most Games",$29.99,2.1 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0041335ZAHCY85TFEGV&url=%2FController-Wireless-Multimedia-Compatible-PlayStation-3%2Fdp%2FB07ZJDTRBL%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-17-spons%26psc%3D1&qualifier=1596718623&id=5320164138037331&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61AnCJ1txnL._AC_UY218_.jpg
Resistance: Fall of Man - Playstation 3,$19.65,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A02850611TXI7OHVA7H8Y&url=%2FResistance-Fall-Man-Playstation-3%2Fdp%2FB000FQ9IDE%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-18-spons%26psc%3D1&qualifier=1596718623&id=5320164138037331&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61B17Q0FVVL._AC_UY218_.jpg
Exquisite Gaming Call of Duty Black Ops IV Big Box,$35.99,4.1 out of 5 stars,https://www.amazon.com/Exquisite-Gaming-Call-Black-nintendo-3ds/dp/B07KF2BTVB/ref=sr_1_19?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-19,https://m.media-amazon.com/images/I/91zY5vwgAzL._AC_UY218_.jpg
Call of Duty: Black Ops II - Xbox 360 (Renewed),$0,4.1 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Xbox-Renewed-microsoft/dp/B07L42R4TK/ref=sr_1_20?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-20,https://m.media-amazon.com/images/I/81uSjQOmApL._AC_UY218_.jpg
Call of Duty Black OPS III 3 Gold Edition (Xbox One),$44.99,4.7 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Gold-Xbox-One/dp/B0735DXJ9T/ref=sr_1_21?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-21,https://m.media-amazon.com/images/I/71PWmk3V9JL._AC_UY218_.jpg
Call of Duty: Black Ops II [Hardened Edition] - Playstation 3,$86.87,3.7 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Hardened-Playstation/dp/B0050SWN2K/ref=sr_1_22?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-22,https://m.media-amazon.com/images/I/81CjU5lZxwL._AC_UY218_.jpg
Call of Duty: Black Ops Classics (Xbox 360),$27.70,4.4 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Classics-Xbox/dp/B008HN1QIC/ref=sr_1_23?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-23,https://m.media-amazon.com/images/I/81d0itQlxBL._AC_UY218_.jpg
"Call of Duty: Black Ops II, XBox 360",$44.99,4.3 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-XBox-360/dp/B008JEH8ZY/ref=sr_1_24?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-24,https://m.media-amazon.com/images/I/81DvxJ0iq7L._AC_UY218_.jpg
Call of Duty: Black Ops III (PS4),$22.50,4.3 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Sony-PlayStation-4/dp/B00W1HIVAQ/ref=sr_1_25?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-25,https://m.media-amazon.com/images/I/81+aUb8+LbL._AC_UY218_.jpg
Call of Duty: Black Ops 4 - PlayStation 4 Standard Edition,$22.48,4.5 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-PlayStation-Standard/dp/B072MKR1RL/ref=sr_1_26?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-26,https://m.media-amazon.com/images/I/81E5fUW19gL._AC_UY218_.jpg
Call Of Duty: Black Ops 2 /ps3,$32.50,4.0 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0987306E6SP4MJGF0Z9&url=%2FCall-Duty-Black-Ops-Playstation-3%2Fdp%2FB00A675K7A%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-27-spons%26psc%3D1&qualifier=1596718623&id=5320164138037331&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61ginoaO9bL._AC_UY218_.jpg
"Call of Duty Ops III Perks Shot Glass, Black, Set of 4",$11.99,4.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A05440293CVC4XJI2JU13&url=%2FCall-Duty-Perks-Glass-Black%2Fdp%2FB01LVW1EFC%2Fref%3Dsr_1_28_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-28-spons%26psc%3D1&qualifier=1596718623&id=5320164138037331&widgetName=sp_mtf,https://m.media-amazon.com/images/I/61syLOJSSPL._AC_UY218_.jpg
Call of Duty: Black Ops Collection - PlayStation 3,$28.62,4.3 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Collection-PlayStation/dp/B01N6ADP9A/ref=sr_1_29?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-29,https://m.media-amazon.com/images/I/71GR6ZyMeeL._AC_UY218_.jpg
Call of Duty: Black Ops 4 - Xbox One Standard Edition,$39.94,4.6 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Xbox-Standard-Microsoft/dp/B07HYQGSDT/ref=sr_1_30?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-30,https://m.media-amazon.com/images/I/812vQ9aeXML._AC_UY218_.jpg
Call of Duty: Black Ops III Standard XB1,$27.00,4.7 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-III-Xbox/dp/B078ZNP1K7/ref=sr_1_31?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-31,https://m.media-amazon.com/images/I/818jOn2bS9L._AC_UY218_.jpg
Call of Duty: Black Ops 4 - PlayStation 4 Standard Edition,$19.56,4.4 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Electronic-Game/dp/B07HYBZ427/ref=sr_1_32?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-32,https://m.media-amazon.com/images/I/81HaxqwaZtL._AC_UY218_.jpg
Call of Duty Black Ops 2,$0,4.8 out of 5 stars,https://www.amazon.com/Call-Duty-Black-Ops-Playstation-3/dp/B00BDUB3QG/ref=sr_1_33?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-33,https://m.media-amazon.com/images/I/41LYsLjd+2L._AC_UY218_.jpg
Call of Duty: Black Ops III - Standard Edition - PlayStation 4,$0,4.4 out of 5 stars,https://www.amazon.com/dp/B00VU4J13W/ref=sr_1_34?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-34,https://m.media-amazon.com/images/I/81+kOR76lQL._AC_UY218_.jpg
Call of Duty: Black Ops II - Nuketown 2025 Edition (PS3),$0,4.1 out of 5 stars,https://www.amazon.com/dp/B007WPF7FE/ref=sr_1_35?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-35,https://m.media-amazon.com/images/I/715vQwisjDL._AC_UY218_.jpg
Black Ops,$0,3.7 out of 5 stars,https://www.amazon.com/Black-Ops-Lance-Henriksen/dp/B07MFZWKRS/ref=sr_1_36?dchild=1&keywords=call+of+duty+black+ops+2&qid=1596718623&sr=8-36,https://m.media-amazon.com/images/I/71I9dP+3qlL._AC_UY218_.jpg
Borderlands 3 Super Deluxe Edition Xbox One,$39.99,4.7 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A08527872W932QB0AS1H&url=%2FBorderlands-3-Super-Deluxe-Xbox-One%2Fdp%2FB07Q47W1B4%2Fref%3Dsr_1_81_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-81-spons%26psc%3D1&qualifier=1596718623&id=2666716407750968&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/81ZRe++R6xL._AC_UY218_.jpg
EMISH Mobile Game Controller for PUBG/Fornite/Knives Out/Rules of Survival/Call of Duty Gamepad Trigger Aim Button L1R1 L2 R2 Shooter Joystick for iPhone Android iPad Mini 5 Phone Game Pad Accesorios,$9.99,3.8 out of 5 stars,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A1041494339NY4UORWQWL&url=%2FEMISH-Controller-Joystick-Accesorios-Transparent%2Fdp%2FB07GVJVGRH%2Fref%3Dsr_1_82_sspa%3Fdchild%3D1%26keywords%3Dcall%2Bof%2Bduty%2Bblack%2Bops%2B2%26qid%3D1596718623%26sr%3D8-82-spons%26psc%3D1&qualifier=1596718623&id=2666716407750968&widgetName=sp_atf_next,https://m.media-amazon.com/images/I/61juPNlzj+L._AC_UY218_.jpg
